"Story","Title","Result","Date","Stability","Duration (s)"
"Realizar cotizacion de vehiculo","Cotización persona natural inexistente en inbroker con placa en fasecolda, con datos adicionales, con vehículo en leasing y conductor habitual - BackOffice","FAILURE","2024-03-06T08:43:01.9677666-05:00[America/Bogota]","0.0","90.98"
