"Story","Title","Result","Date","Stability","Duration (s)"
"Realizar cotizacion de vehiculo","Cotización persona natural en inbroker, sin placa, sin código fasecolda, con datos adicionales, con vehículo en leasing y conductor habitual - BackOffice","FAILURE","2024-03-06T08:47:40.9208992-05:00[America/Bogota]","0.0","431.5"
